date,id,store_nbr,family,onpromotion,sales
2017-08-18,3006193,8,PERSONAL CARE,12,358.76601795080586
2017-08-19,3007975,8,PERSONAL CARE,13,358.74555087094046
2017-08-20,3009757,8,PERSONAL CARE,12,358.7250849586922
2017-08-21,3011539,8,PERSONAL CARE,10,358.7046202139945
2017-08-22,3013321,8,PERSONAL CARE,12,358.6841566367807
2017-08-23,3015103,8,PERSONAL CARE,14,358.66369422698426
2017-08-24,3016885,8,PERSONAL CARE,8,358.64323298453854
2017-08-25,3018667,8,PERSONAL CARE,11,358.622772909377
2017-08-26,3020449,8,PERSONAL CARE,14,358.60231400143294
2017-08-27,3022231,8,PERSONAL CARE,15,358.5818562606399
2017-08-28,3024013,8,PERSONAL CARE,9,358.5613996869312
2017-08-29,3025795,8,PERSONAL CARE,0,358.54094428024035
2017-08-30,3027577,8,PERSONAL CARE,12,358.5204900405007
2017-08-31,3029359,8,PERSONAL CARE,9,358.5000369676457
2017-08-16,3002630,8,PET SUPPLIES,0,15.244644871530374
2017-08-17,3004412,8,PET SUPPLIES,0,13.936299081963703
2017-08-18,3006194,8,PET SUPPLIES,0,15.084265116482635
2017-08-19,3007976,8,PET SUPPLIES,0,24.140420736222588
2017-08-20,3009758,8,PET SUPPLIES,0,29.070959234328186
2017-08-21,3011540,8,PET SUPPLIES,0,17.54429398885214
2017-08-22,3013322,8,PET SUPPLIES,0,14.10330710128756
2017-08-23,3015104,8,PET SUPPLIES,0,15.621669400847427
2017-08-24,3016886,8,PET SUPPLIES,0,14.47387560563583
2017-08-25,3018668,8,PET SUPPLIES,0,15.485773707735145
2017-08-26,3020450,8,PET SUPPLIES,0,24.884352856027867
2017-08-27,3022232,8,PET SUPPLIES,0,28.838685980024113
2017-08-28,3024014,8,PET SUPPLIES,0,18.35826802469508
2017-08-29,3025796,8,PET SUPPLIES,0,14.852677412503366
2017-08-30,3027578,8,PET SUPPLIES,0,16.093356736080633
2017-08-31,3029360,8,PET SUPPLIES,0,14.94428435547953
2017-08-16,3002631,8,PLAYERS AND ELECTRONICS,0,20.70629397027772
2017-08-17,3004413,8,PLAYERS AND ELECTRONICS,0,20.605549571423378
2017-08-18,3006195,8,PLAYERS AND ELECTRONICS,0,20.514945066256306
2017-08-19,3007977,8,PLAYERS AND ELECTRONICS,0,20.424738957469206
2017-08-20,3009759,8,PLAYERS AND ELECTRONICS,0,20.334929493276384
2017-08-21,3011541,8,PLAYERS AND ELECTRONICS,0,20.24551492959492
2017-08-22,3013323,8,PLAYERS AND ELECTRONICS,1,20.156493530010778
2017-08-23,3015105,8,PLAYERS AND ELECTRONICS,0,20.0678635657451
2017-08-24,3016887,8,PLAYERS AND ELECTRONICS,0,19.979623315620625
2017-08-25,3018669,8,PLAYERS AND ELECTRONICS,0,19.89177106602827
2017-08-26,3020451,8,PLAYERS AND ELECTRONICS,0,19.80430511089385
2017-08-27,3022233,8,PLAYERS AND ELECTRONICS,0,19.717223751644944
2017-08-28,3024015,8,PLAYERS AND ELECTRONICS,0,19.63052529717791
2017-08-29,3025797,8,PLAYERS AND ELECTRONICS,0,19.54420806382505
2017-08-30,3027579,8,PLAYERS AND ELECTRONICS,0,19.4582703753219
2017-08-31,3029361,8,PLAYERS AND ELECTRONICS,0,19.372710562774692
2017-08-16,3002632,8,POULTRY,0,501.3661493376437
2017-08-17,3004414,8,POULTRY,0,413.9015896661256
2017-08-18,3006196,8,POULTRY,44,835.1473428891779
2017-08-19,3007978,8,POULTRY,0,694.7776498796067
2017-08-20,3009760,8,POULTRY,0,697.8383499129799
2017-08-21,3011542,8,POULTRY,0,583.9782235181339
2017-08-22,3013324,8,POULTRY,0,503.2517216895985
2017-08-23,3015106,8,POULTRY,0,510.1553925324402
2017-08-24,3016888,8,POULTRY,0,423.8272300745846
2017-08-25,3018670,8,POULTRY,40,822.0956951144764
2017-08-26,3020452,8,POULTRY,0,681.3438543132606
2017-08-27,3022234,8,POULTRY,0,690.8425305655525
2017-08-28,3024016,8,POULTRY,0,580.0180373722619
2017-08-29,3025798,8,POULTRY,0,499.7443454035609
2017-08-30,3027580,8,POULTRY,0,505.8506336779769
2017-08-31,3029362,8,POULTRY,0,422.3885258577835
2017-08-16,3002633,8,PREPARED FOODS,0,150.07526016585228
2017-08-17,3004415,8,PREPARED FOODS,0,153.57722022941718
2017-08-18,3006197,8,PREPARED FOODS,0,150.64965883184283
2017-08-19,3007979,8,PREPARED FOODS,0,150.5456316292756
2017-08-20,3009761,8,PREPARED FOODS,0,150.53112670722342
2017-08-21,3011543,8,PREPARED FOODS,0,150.51662318270607
2017-08-22,3013325,8,PREPARED FOODS,0,150.5021210555889
2017-08-23,3015107,8,PREPARED FOODS,0,150.48762032573728
2017-08-24,3016889,8,PREPARED FOODS,0,150.47312099301658
2017-08-25,3018671,8,PREPARED FOODS,0,150.45862305729216
2017-08-26,3020453,8,PREPARED FOODS,0,150.44412651842944
2017-08-27,3022235,8,PREPARED FOODS,0,150.42963137629386
2017-08-28,3024017,8,PREPARED FOODS,0,150.41513763075082
2017-08-29,3025799,8,PREPARED FOODS,0,150.40064528166576
2017-08-30,3027581,8,PREPARED FOODS,0,150.38615432890413
2017-08-31,3029363,8,PREPARED FOODS,0,150.3716647723314
2017-08-16,3002634,8,PRODUCE,252,5596.586820239688
2017-08-17,3004416,8,PRODUCE,0,4159.086220437581
2017-08-18,3006198,8,PRODUCE,5,3663.8702557311412
2017-08-19,3007980,8,PRODUCE,6,4971.751133216195
2017-08-20,3009762,8,PRODUCE,6,4904.708265712893
2017-08-21,3011544,8,PRODUCE,3,3514.6581015943957
2017-08-22,3013326,8,PRODUCE,3,4149.24679315653
2017-08-23,3015108,8,PRODUCE,237,5148.796902974864
2017-08-24,3016890,8,PRODUCE,2,3999.290307601316
2017-08-25,3018672,8,PRODUCE,2,3450.4742522571414
2017-08-26,3020454,8,PRODUCE,2,4756.938081377287
2017-08-27,3022236,8,PRODUCE,2,4635.0973987728785
2017-08-28,3024018,8,PRODUCE,3,3324.689754845501
2017-08-29,3025800,8,PRODUCE,0,3959.672968625511
2017-08-30,3027582,8,PRODUCE,236,4893.998178547237
2017-08-31,3029364,8,PRODUCE,3,3773.103314789861
2017-08-16,3002635,8,SCHOOL AND OFFICE SUPPLIES,13,0.9369820692485731
2017-08-17,3004417,8,SCHOOL AND OFFICE SUPPLIES,0,0.9238433031504735
2017-08-18,3006199,8,SCHOOL AND OFFICE SUPPLIES,0,0.910888774488976
2017-08-19,3007981,8,SCHOOL AND OFFICE SUPPLIES,0,0.8981158998074006
2017-08-20,3009763,8,SCHOOL AND OFFICE SUPPLIES,0,0.8855221318754091
2017-08-21,3011545,8,SCHOOL AND OFFICE SUPPLIES,0,0.8731049591810243
2017-08-22,3013327,8,SCHOOL AND OFFICE SUPPLIES,0,0.8608619054297715
2017-08-23,3015109,8,SCHOOL AND OFFICE SUPPLIES,0,0.8487905290508436
2017-08-24,3016891,8,SCHOOL AND OFFICE SUPPLIES,0,0.836888422710191
2017-08-25,3018673,8,SCHOOL AND OFFICE SUPPLIES,0,0.8251532128304386
2017-08-26,3020455,8,SCHOOL AND OFFICE SUPPLIES,0,0.8135825591175356
2017-08-27,3022237,8,SCHOOL AND OFFICE SUPPLIES,0,0.8021741540940422
2017-08-28,3024019,8,SCHOOL AND OFFICE SUPPLIES,0,0.7909257226389612
2017-08-29,3025801,8,SCHOOL AND OFFICE SUPPLIES,0,0.7798350215340216
2017-08-30,3027583,8,SCHOOL AND OFFICE SUPPLIES,0,0.7688998390163252
2017-08-31,3029365,8,SCHOOL AND OFFICE SUPPLIES,0,0.7581179943372657
2017-08-16,3002636,8,SEAFOOD,0,39.85080092448047
2017-08-17,3004418,8,SEAFOOD,0,43.26302185734426
2017-08-18,3006200,8,SEAFOOD,6,43.96702514763416
2017-08-19,3007982,8,SEAFOOD,0,44.11151379261047
2017-08-20,3009764,8,SEAFOOD,0,44.14040737715054
2017-08-21,3011546,8,SEAFOOD,0,44.14541918042219
2017-08-22,3013328,8,SEAFOOD,0,44.145497061141285
2017-08-23,3015110,8,SEAFOOD,0,44.14455562527462
2017-08-24,3016892,8,SEAFOOD,0,44.14340362594276
2017-08-25,3018674,8,SEAFOOD,6,44.1422081506159
2017-08-26,3020456,8,SEAFOOD,1,44.14100371937381
2017-08-27,3022238,8,SEAFOOD,1,44.139797464024824
2017-08-28,3024020,8,SEAFOOD,1,44.13859085799168
2017-08-29,3025802,8,SEAFOOD,0,44.137384205681116
2017-08-30,3027584,8,SEAFOOD,1,44.13617756998251
2017-08-31,3029366,8,SEAFOOD,1,44.13497096388801
2017-08-16,3002637,9,AUTOMOTIVE,0,13.254760524504315
2017-08-17,3004419,9,AUTOMOTIVE,0,12.825902578067394
2017-08-18,3006201,9,AUTOMOTIVE,0,12.948711676226035
2017-08-19,3007983,9,AUTOMOTIVE,0,12.943891292089871
2017-08-20,3009765,9,AUTOMOTIVE,0,12.939072702425914
2017-08-21,3011547,9,AUTOMOTIVE,0,12.934255906566142
2017-08-22,3013329,9,AUTOMOTIVE,0,12.929440903842776
2017-08-23,3015111,9,AUTOMOTIVE,0,12.924627693588294
2017-08-24,3016893,9,AUTOMOTIVE,0,12.919816275135416
2017-08-25,3018675,9,AUTOMOTIVE,0,12.915006647817112
2017-08-26,3020457,9,AUTOMOTIVE,0,12.910198810966602
2017-08-27,3022239,9,AUTOMOTIVE,0,12.905392763917353
2017-08-28,3024021,9,AUTOMOTIVE,0,12.90058850600308
2017-08-29,3025803,9,AUTOMOTIVE,0,12.895786036557746
2017-08-30,3027585,9,AUTOMOTIVE,0,12.890985354915562
2017-08-31,3029367,9,AUTOMOTIVE,0,12.886186460410988
2017-08-16,3002638,9,BABY CARE,0,0.3179944816014931
2017-08-17,3004420,9,BABY CARE,0,0.3101628171298806
2017-08-18,3006202,9,BABY CARE,0,0.30252403326451954
2017-08-19,3007984,9,BABY CARE,0,0.2950733796833804
2017-08-20,3009766,9,BABY CARE,0,0.28780622305680414
2017-08-21,3011548,9,BABY CARE,0,0.2807180441661791
2017-08-22,3013330,9,BABY CARE,0,0.27380443509357916
2017-08-23,3015112,9,BABY CARE,0,0.2670610964806167
2017-08-24,3016894,9,BABY CARE,0,0.2604838348548058
2017-08-25,3018676,9,BABY CARE,0,0.25406856002177175
2017-08-26,3020458,9,BABY CARE,0,0.2478112825216866
2017-08-27,3022240,9,BABY CARE,0,0.2417081111483482
2017-08-28,3024022,9,BABY CARE,0,0.23575525052936003
2017-08-29,3025804,9,BABY CARE,0,0.22994899876590733
2017-08-30,3027586,9,BABY CARE,0,0.22428574513066132
2017-08-31,3029368,9,BABY CARE,0,0.21876196782238022
2017-08-16,3002639,9,BEAUTY,2,8.80123222614968
2017-08-17,3004421,9,BEAUTY,1,8.464868968871826
2017-08-18,3006203,9,BEAUTY,1,8.368822452902037
2017-08-19,3007985,9,BEAUTY,1,8.339742992486094
2017-08-20,3009767,9,BEAUTY,1,8.32932532444381
2017-08-21,3011549,9,BEAUTY,1,8.324108804276651
2017-08-22,3013331,9,BEAUTY,1,8.320342516445518
2017-08-23,3015113,9,BEAUTY,1,8.316981238285436
2017-08-24,3016895,9,BEAUTY,1,8.313733709879585
2017-08-25,3018677,9,BEAUTY,1,8.310518769002314
2017-08-26,3020459,9,BEAUTY,1,8.307313798813684
2017-08-27,3022241,9,BEAUTY,1,8.304112496609289
2017-08-28,3024023,9,BEAUTY,1,8.300913105747922
2017-08-29,3025805,9,BEAUTY,1,8.297715136385028
2017-08-30,3027587,9,BEAUTY,1,8.2945184516791
2017-08-31,3029369,9,BEAUTY,1,8.291323013155859
2017-08-16,3002640,9,BEVERAGES,42,2961.164795948805
2017-08-17,3004422,9,BEVERAGES,29,2951.8755098112747
2017-08-18,3006204,9,BEVERAGES,25,2982.8881749061384
2017-08-19,3007986,9,BEVERAGES,27,3979.4670474479854
2017-08-20,3009768,9,BEVERAGES,30,4557.6771866906765
2017-08-21,3011550,9,BEVERAGES,28,3705.259612535615
2017-08-22,3013332,9,BEVERAGES,32,3562.8135491910743
2017-08-23,3015114,9,BEVERAGES,27,3000.0966568909907
2017-08-24,3016896,9,BEVERAGES,24,2987.3347508133616
2017-08-25,3018678,9,BEVERAGES,27,3010.447167488614
2017-08-26,3020460,9,BEVERAGES,26,3966.312299858228
2017-08-27,3022242,9,BEVERAGES,27,4516.0343791571195
2017-08-28,3024024,9,BEVERAGES,24,3702.5856301113035
2017-08-29,3025806,9,BEVERAGES,22,3562.845989603029
2017-08-30,3027588,9,BEVERAGES,31,3027.071673179534
2017-08-31,3029370,9,BEVERAGES,28,3011.669682258077
2017-08-16,3002641,9,BOOKS,0,0.0
2017-08-17,3004423,9,BOOKS,0,0.0
2017-08-18,3006205,9,BOOKS,0,0.0
2017-08-19,3007987,9,BOOKS,0,0.0
2017-08-20,3009769,9,BOOKS,0,0.0
2017-08-21,3011551,9,BOOKS,0,0.0
2017-08-22,3013333,9,BOOKS,0,0.0
2017-08-23,3015115,9,BOOKS,0,0.0
2017-08-24,3016897,9,BOOKS,0,0.0
2017-08-25,3018679,9,BOOKS,0,0.0
2017-08-26,3020461,9,BOOKS,0,0.0
2017-08-27,3022243,9,BOOKS,0,0.0
2017-08-28,3024025,9,BOOKS,0,0.0
2017-08-29,3025807,9,BOOKS,0,0.0
2017-08-30,3027589,9,BOOKS,0,0.0
2017-08-31,3029371,9,BOOKS,0,0.0
2017-08-16,3002642,9,BREAD/BAKERY,13,557.6590151036714
2017-08-17,3004424,9,BREAD/BAKERY,7,554.3094228300364
2017-08-18,3006206,9,BREAD/BAKERY,11,531.034223576241
2017-08-19,3007988,9,BREAD/BAKERY,8,531.4044218760057
2017-08-20,3009770,9,BREAD/BAKERY,74,531.3969022005394
2017-08-21,3011552,9,BREAD/BAKERY,11,531.3893826314809
2017-08-22,3013334,9,BREAD/BAKERY,9,531.3818631688284
2017-08-23,3015116,9,BREAD/BAKERY,8,531.3743438125807
2017-08-24,3016898,9,BREAD/BAKERY,4,531.3668245627362
2017-08-25,3018680,9,BREAD/BAKERY,3,531.3593054192933
2017-08-26,3020462,9,BREAD/BAKERY,3,531.3517863822506
2017-08-27,3022244,9,BREAD/BAKERY,77,531.3442674516065
2017-08-28,3024026,9,BREAD/BAKERY,3,531.3367486273596
2017-08-29,3025808,9,BREAD/BAKERY,3,531.3292299095084
2017-08-30,3027590,9,BREAD/BAKERY,3,531.3217112980514
2017-08-31,3029372,9,BREAD/BAKERY,3,531.3141927929869
2017-08-16,3002643,9,CELEBRATION,0,15.057328893893894
2017-08-17,3004425,9,CELEBRATION,0,14.847913961213386
2017-08-18,3006207,9,CELEBRATION,0,14.795694217795596
2017-08-19,3007989,9,CELEBRATION,0,14.743658129914182
2017-08-20,3009771,9,CELEBRATION,0,14.6918050516572
2017-08-21,3011553,9,CELEBRATION,0,14.64013433938436
2017-08-22,3013335,9,CELEBRATION,0,14.588645351719041
2017-08-23,3015117,9,CELEBRATION,0,14.537337449540326
2017-08-24,3016899,9,CELEBRATION,0,14.48620999597507
2017-08-25,3018681,9,CELEBRATION,0,14.435262356389998
2017-08-26,3020463,9,CELEBRATION,0,14.384493898383822
2017-08-27,3022245,9,CELEBRATION,0,14.333903991779392
2017-08-28,3024027,9,CELEBRATION,0,14.28349200861588
2017-08-29,3025809,9,CELEBRATION,0,14.233257323140977
2017-08-30,3027591,9,CELEBRATION,0,14.18319931180313
2017-08-31,3029373,9,CELEBRATION,0,14.133317353243799
2017-08-16,3002644,9,CLEANING,32,1407.2660577291208
2017-08-17,3004426,9,CLEANING,27,1403.3342107538422
2017-08-18,3006208,9,CLEANING,22,1369.7894552925404
2017-08-19,3007990,9,CLEANING,25,1341.063992430487
2017-08-20,3009772,9,CLEANING,24,1316.029515319079
2017-08-21,3011554,9,CLEANING,27,1294.396302730082
2017-08-22,3013336,9,CLEANING,26,1271.111789476956
2017-08-23,3015118,9,CLEANING,24,1247.3020550856252
2017-08-24,3016900,9,CLEANING,23,1224.193942368323
2017-08-25,3018682,9,CLEANING,23,1202.0431056556235
2017-08-26,3020464,9,CLEANING,24,1180.2782185250735
2017-08-27,3022246,9,CLEANING,22,1158.7241489490561
2017-08-28,3024028,9,CLEANING,23,1137.5167683567715
2017-08-29,3025810,9,CLEANING,25,1116.7584937315821
2017-08-30,3027592,9,CLEANING,24,1096.4100443407983
2017-08-31,3029374,9,CLEANING,21,1076.4175252737173
2017-08-16,3002645,9,DAIRY,154,671.8031630884929
2017-08-17,3004427,9,DAIRY,17,503.9517507386985
2017-08-18,3006209,9,DAIRY,17,607.275027940069
2017-08-19,3007991,9,DAIRY,20,862.0515647628656
2017-08-20,3009773,9,DAIRY,21,965.4253766166075
2017-08-21,3011555,9,DAIRY,18,748.3200852151272
2017-08-22,3013337,9,DAIRY,18,703.4408368518299
2017-08-23,3015119,9,DAIRY,138,654.1599534870178
2017-08-24,3016901,9,DAIRY,8,506.4902156754553
2017-08-25,3018683,9,DAIRY,7,579.2210871754871
2017-08-26,3020465,9,DAIRY,8,823.7192131819095
2017-08-27,3022247,9,DAIRY,8,940.0674778257087
2017-08-28,3024029,9,DAIRY,9,725.2138526955564
2017-08-29,3025811,9,DAIRY,10,676.1072802333557
2017-08-30,3027593,9,DAIRY,146,626.0322000496503
2017-08-31,3029375,9,DAIRY,10,479.94288608777214
2017-08-16,3002646,9,DELI,18,577.5433543509603
2017-08-17,3004428,9,DELI,8,549.1475760968515
2017-08-18,3006210,9,DELI,66,630.8177523045213
2017-08-19,3007992,9,DELI,10,530.473189746351
2017-08-20,3009774,9,DELI,10,629.2680251820757
2017-08-21,3011556,9,DELI,7,551.9317551634017
2017-08-22,3013338,9,DELI,8,592.2278144622303
2017-08-23,3015120,9,DELI,8,597.0869912110983
2017-08-24,3016902,9,DELI,9,548.0583660585855
2017-08-25,3018684,9,DELI,59,631.3697673292264
2017-08-26,3020466,9,DELI,9,530.5694391735144
2017-08-27,3022248,9,DELI,10,628.5429079368921
2017-08-28,3024030,9,DELI,10,553.1394293506689
2017-08-29,3025812,9,DELI,9,590.7809294800159
2017-08-30,3027594,9,DELI,8,598.4813827018972
2017-08-31,3029376,9,DELI,10,546.9973633702997
2017-08-16,3002647,9,EGGS,1,220.13500678532955
2017-08-17,3004429,9,EGGS,1,200.4046270275909
2017-08-18,3006211,9,EGGS,1,207.73544145468836
2017-08-19,3007993,9,EGGS,1,209.84709362670753
2017-08-20,3009775,9,EGGS,1,209.83404873859618
2017-08-21,3011557,9,EGGS,19,209.82100466140437
2017-08-22,3013339,9,EGGS,1,209.80796139508166
2017-08-23,3015121,9,EGGS,1,209.79491893957768
2017-08-24,3016903,9,EGGS,1,209.781877294842
2017-08-25,3018685,9,EGGS,1,209.76883646082422
2017-08-26,3020467,9,EGGS,1,209.75579643747395
2017-08-27,3022249,9,EGGS,1,209.74275722474079
2017-08-28,3024031,9,EGGS,17,209.72971882257434
2017-08-29,3025813,9,EGGS,1,209.71668123092425
2017-08-30,3027595,9,EGGS,1,209.7036444497401
2017-08-31,3029377,9,EGGS,1,209.6906084789715
2017-08-16,3002648,9,FROZEN FOODS,1,146.90491669246663
2017-08-17,3004430,9,FROZEN FOODS,0,145.5258325964453
2017-08-18,3006212,9,FROZEN FOODS,0,123.62105432197963
2017-08-19,3007994,9,FROZEN FOODS,14,93.13884846974204
2017-08-20,3009776,9,FROZEN FOODS,0,81.66831569676201
2017-08-21,3011558,9,FROZEN FOODS,0,88.14596404092532
2017-08-22,3013340,9,FROZEN FOODS,0,92.60189086176365
2017-08-23,3015122,9,FROZEN FOODS,0,83.82915588532646
2017-08-24,3016904,9,FROZEN FOODS,0,69.07065920365527
2017-08-25,3018686,9,FROZEN FOODS,0,60.447973140393614
2017-08-26,3020468,9,FROZEN FOODS,17,60.09344423649189
2017-08-27,3022250,9,FROZEN FOODS,0,60.77254104285842
2017-08-28,3024032,9,FROZEN FOODS,0,56.65151564184423
2017-08-29,3025814,9,FROZEN FOODS,0,49.284005998950846
2017-08-30,3027596,9,FROZEN FOODS,0,43.651880467893555
2017-08-31,3029378,9,FROZEN FOODS,0,41.61758511978867
2017-08-16,3002649,9,GROCERY I,94,6899.901541243304
2017-08-17,3004431,9,GROCERY I,65,6918.112743050755
2017-08-18,3006213,9,GROCERY I,62,6890.056525045291
2017-08-19,3007995,9,GROCERY I,69,6874.32830966186
2017-08-20,3009777,9,GROCERY I,67,6870.138146091718
2017-08-21,3011559,9,GROCERY I,64,6869.464142511393
2017-08-22,3013341,9,GROCERY I,66,6868.843156658591
2017-08-23,3015123,9,GROCERY I,63,6867.78560555019
2017-08-24,3016905,9,GROCERY I,68,6866.527176333989
2017-08-25,3018687,9,GROCERY I,58,6865.236746998787
2017-08-26,3020469,9,GROCERY I,67,6863.958547502507
2017-08-27,3022251,9,GROCERY I,69,6862.690134894361
2017-08-28,3024033,9,GROCERY I,65,6861.42463289578
2017-08-29,3025815,9,GROCERY I,63,6860.15930407043
2017-08-30,3027597,9,GROCERY I,82,6858.893831485266
2017-08-31,3029379,9,GROCERY I,91,6857.628432556951
2017-08-16,3002650,9,GROCERY II,0,11.843580751143278
2017-08-17,3004432,9,GROCERY II,0,12.051663815048633
2017-08-18,3006214,9,GROCERY II,0,12.022123536270383
2017-08-19,3007996,9,GROCERY II,0,11.992655664761678
2017-08-20,3009778,9,GROCERY II,4,11.963260023042379
2017-08-21,3011560,9,GROCERY II,0,11.93393643406738
2017-08-22,3013342,9,GROCERY II,0,11.904684721225536
2017-08-23,3015124,9,GROCERY II,0,11.875504708338598
2017-08-24,3016906,9,GROCERY II,0,11.846396219660155
2017-08-25,3018688,9,GROCERY II,0,11.817359079874578
2017-08-26,3020470,9,GROCERY II,0,11.788393114095955
2017-08-27,3022252,9,GROCERY II,2,11.759498147867047
2017-08-28,3024034,9,GROCERY II,0,11.730674007158232
2017-08-29,3025816,9,GROCERY II,0,11.701920518366459
2017-08-30,3027598,9,GROCERY II,0,11.673237508314202
2017-08-31,3029380,9,GROCERY II,0,11.644624804248418
2017-08-16,3002651,9,HARDWARE,0,1.379922161865355
2017-08-17,3004433,9,HARDWARE,0,1.3785776306513828
2017-08-18,3006215,9,HARDWARE,0,1.3772344094853506
2017-08-19,3007997,9,HARDWARE,0,1.375892497090809
2017-08-20,3009779,9,HARDWARE,0,1.374551892192553
2017-08-21,3011561,9,HARDWARE,0,1.3732125935166197
2017-08-22,3013343,9,HARDWARE,0,1.3718745997902875
2017-08-23,3015125,9,HARDWARE,0,1.3705379097420747
2017-08-24,3016907,9,HARDWARE,0,1.369202522101739
2017-08-25,3018689,9,HARDWARE,0,1.3678684356002753
2017-08-26,3020471,9,HARDWARE,0,1.366535648969915
2017-08-27,3022253,9,HARDWARE,0,1.365204160944125
2017-08-28,3024035,9,HARDWARE,0,1.3638739702576064
2017-08-29,3025817,9,HARDWARE,0,1.3625450756462925
2017-08-30,3027599,9,HARDWARE,0,1.3612174758473488
2017-08-31,3029381,9,HARDWARE,0,1.359891169599171
2017-08-16,3002652,9,HOME AND KITCHEN I,2,59.99984384061713
2017-08-17,3004434,9,HOME AND KITCHEN I,0,56.14664660587698
2017-08-18,3006216,9,HOME AND KITCHEN I,2,54.011781321036075
2017-08-19,3007998,9,HOME AND KITCHEN I,1,52.815339700011876
2017-08-20,3009780,9,HOME AND KITCHEN I,1,52.13141265769517
2017-08-21,3011562,9,HOME AND KITCHEN I,0,51.7274105799365
2017-08-22,3013344,9,HOME AND KITCHEN I,0,51.47631589275042
2017-08-23,3015126,9,HOME AND KITCHEN I,1,51.30876406462612
2017-08-24,3016908,9,HOME AND KITCHEN I,1,51.1868749732268
2017-08-25,3018690,9,HOME AND KITCHEN I,1,51.089962177247585
2017-08-26,3020472,9,HOME AND KITCHEN I,2,51.00672872930004
2017-08-27,3022254,9,HOME AND KITCHEN I,0,50.93100529814589
2017-08-28,3024036,9,HOME AND KITCHEN I,0,50.859422751141935
2017-08-29,3025818,9,HOME AND KITCHEN I,2,50.790141148178265
2017-08-30,3027600,9,HOME AND KITCHEN I,1,50.72215564344658
2017-08-31,3029382,9,HOME AND KITCHEN I,1,50.65491743740124
2017-08-16,3002653,9,HOME AND KITCHEN II,6,45.26794153862397
2017-08-17,3004435,9,HOME AND KITCHEN II,1,39.77286752771733
2017-08-18,3006217,9,HOME AND KITCHEN II,2,36.88756880770935
2017-08-19,3007999,9,HOME AND KITCHEN II,2,56.38935085445756
2017-08-20,3009781,9,HOME AND KITCHEN II,2,65.06257112841183
2017-08-21,3011563,9,HOME AND KITCHEN II,2,45.416623106139234
2017-08-22,3013345,9,HOME AND KITCHEN II,0,43.31600448515353
2017-08-23,3015127,9,HOME AND KITCHEN II,1,39.71058294355902
2017-08-24,3016909,9,HOME AND KITCHEN II,2,36.89638768002667
2017-08-25,3018691,9,HOME AND KITCHEN II,2,34.90781442136238
2017-08-26,3020473,9,HOME AND KITCHEN II,1,54.08185048880546
2017-08-27,3022255,9,HOME AND KITCHEN II,2,62.84198950668871
2017-08-28,3024037,9,HOME AND KITCHEN II,0,43.81803186377826
2017-08-29,3025819,9,HOME AND KITCHEN II,2,42.932241428308785
2017-08-30,3027601,9,HOME AND KITCHEN II,2,39.048338988383705
2017-08-31,3029383,9,HOME AND KITCHEN II,2,36.3528941872907
2017-08-16,3002654,9,HOME APPLIANCES,0,0.02689569802630883
2017-08-17,3004436,9,HOME APPLIANCES,0,0.026710445216593288
2017-08-18,3006218,9,HOME APPLIANCES,0,0.026526468395456807
2017-08-19,3008000,9,HOME APPLIANCES,0,0.0263437587741158
2017-08-20,3009782,9,HOME APPLIANCES,0,0.026162307624322267
2017-08-21,3011564,9,HOME APPLIANCES,0,0.02598210627794683
2017-08-22,3013346,9,HOME APPLIANCES,0,0.025803146126564654
2017-08-23,3015128,9,HOME APPLIANCES,0,0.025625418621044217
2017-08-24,3016910,9,HOME APPLIANCES,0,0.025448915271138895
2017-08-25,3018692,9,HOME APPLIANCES,0,0.025273627645081388
2017-08-26,3020474,9,HOME APPLIANCES,0,0.02509954736918091
2017-08-27,3022256,9,HOME APPLIANCES,0,0.024926666127423183
2017-08-28,3024038,9,HOME APPLIANCES,0,0.02475497566107316
2017-08-29,3025820,9,HOME APPLIANCES,0,0.024584467768280497
2017-08-30,3027602,9,HOME APPLIANCES,0,0.02441513430368775
2017-08-31,3029384,9,HOME APPLIANCES,0,0.024246967178041253
2017-08-16,3002655,9,HOME CARE,15,325.16110174976166
2017-08-17,3004437,9,HOME CARE,9,305.7016398187284
2017-08-18,3006219,9,HOME CARE,11,365.25931002562
2017-08-19,3008001,9,HOME CARE,13,418.6362684556374
2017-08-20,3009783,9,HOME CARE,12,443.0589832727232
2017-08-21,3011565,9,HOME CARE,12,412.42086147195806
2017-08-22,3013347,9,HOME CARE,10,353.6887582671122
2017-08-23,3015129,9,HOME CARE,10,309.7727667058971
2017-08-24,3016911,9,HOME CARE,9,314.27000081712185
2017-08-25,3018693,9,HOME CARE,10,362.9564283593412
2017-08-26,3020475,9,HOME CARE,10,418.7386458688046
2017-08-27,3022257,9,HOME CARE,12,439.28983910724975
2017-08-28,3024039,9,HOME CARE,9,409.32312468387903
2017-08-29,3025821,9,HOME CARE,8,351.7690437559828
2017-08-30,3027603,9,HOME CARE,9,310.1981942574089
2017-08-31,3029385,9,HOME CARE,7,315.7366669169578
2017-08-16,3002656,9,LADIESWEAR,0,6.181169498663656
2017-08-17,3004438,9,LADIESWEAR,0,5.771217301314575
2017-08-18,3006220,9,LADIESWEAR,0,9.121163408676772
2017-08-19,3008002,9,LADIESWEAR,0,11.54918290424175
2017-08-20,3009784,9,LADIESWEAR,0,13.175590900533647
2017-08-21,3011566,9,LADIESWEAR,0,10.989880061493535
