date,Unnamed: 0,id,store_nbr,family,sales,onpromotion,city,state,type,cluster,oil,holiday_type,locale,locale_name,description,transferred,holiday,pred_sales
2017-07-31,678248,2972771,2,SEAFOOD,34.885,0,Quito,Pichincha,D,13,50.21,,,,,,0,39.765545877260365
2017-08-01,678281,2974553,2,SEAFOOD,39.959,0,Quito,Pichincha,D,13,49.19,,,,,,0,36.145393096887965
2017-08-02,678314,2976335,2,SEAFOOD,37.174,0,Quito,Pichincha,D,13,49.6,,,,,,0,35.08702002467722
2017-08-03,678347,2978117,2,SEAFOOD,33.546,0,Quito,Pichincha,D,13,49.03,,,,,,0,36.1611622725122
2017-08-04,678380,2979899,2,SEAFOOD,47.119,7,Quito,Pichincha,D,13,49.57,,,,,,0,36.159816164738274
2017-08-05,678413,2981681,2,SEAFOOD,47.973,0,Quito,Pichincha,D,13,49.47149253731343,Holiday,Local,Esmeraldas,Fundacion de Esmeraldas,False,1,36.158470107073526
2017-08-06,678446,2983463,2,SEAFOOD,48.509,0,Quito,Pichincha,D,13,49.37298507462686,,,,,,0,36.157124099516096
2017-08-07,678479,2985245,2,SEAFOOD,31.048,0,Quito,Pichincha,D,13,49.37,,,,,,0,36.155778142064115
2017-08-08,678512,2987027,2,SEAFOOD,28.051,0,Quito,Pichincha,D,13,49.07,,,,,,0,36.15443223471571
2017-08-09,678545,2988809,2,SEAFOOD,42.032,0,Quito,Pichincha,D,13,49.59,,,,,,0,36.15308637746903
2017-08-10,678578,2990591,2,SEAFOOD,22.127,0,Quito,Pichincha,D,13,48.54,Holiday,National,Ecuador,Primer Grito de Independencia,True,1,36.1517405703222
2017-08-11,678611,2992373,2,SEAFOOD,25.675001,5,Quito,Pichincha,D,13,48.81,Transfer,National,Ecuador,Traslado Primer Grito de Independencia,False,1,36.15039481327335
2017-08-12,678644,2994155,2,SEAFOOD,26.413,0,Quito,Pichincha,D,13,48.209104477611945,,,,,,0,36.14904910632063
2017-08-13,678677,2995937,2,SEAFOOD,44.046,0,Quito,Pichincha,D,13,47.60820895522389,,,,,,0,36.14770344946217
2017-08-14,678710,2997719,2,SEAFOOD,34.644,0,Quito,Pichincha,D,13,47.59,,,,,,0,36.146357842696105
2017-08-15,678743,2999501,2,SEAFOOD,32.718002,0,Quito,Pichincha,D,13,47.57,Holiday,Local,Riobamba,Fundacion de Riobamba,False,1,36.14501228602057
2017-07-31,1300398,2973102,3,AUTOMOTIVE,8.0,0,Quito,Pichincha,D,8,50.21,,,,,,0,11.030075126874083
2017-08-01,1300431,2974884,3,AUTOMOTIVE,23.0,0,Quito,Pichincha,D,8,49.19,,,,,,0,10.844088129077411
2017-08-02,1300464,2976666,3,AUTOMOTIVE,11.0,0,Quito,Pichincha,D,8,49.6,,,,,,0,11.628853291166724
2017-08-03,1300497,2978448,3,AUTOMOTIVE,12.0,0,Quito,Pichincha,D,8,49.03,,,,,,0,11.701595594351632
2017-08-04,1300530,2980230,3,AUTOMOTIVE,10.0,0,Quito,Pichincha,D,8,49.57,,,,,,0,11.700439729221536
2017-08-05,1300563,2982012,3,AUTOMOTIVE,12.0,0,Quito,Pichincha,D,8,49.56701492537314,Holiday,Local,Esmeraldas,Fundacion de Esmeraldas,False,1,11.699283978265973
2017-08-06,1300596,2983794,3,AUTOMOTIVE,16.0,0,Quito,Pichincha,D,8,49.46850746268657,,,,,,0,11.698128341473662
2017-08-07,1300629,2985576,3,AUTOMOTIVE,11.0,0,Quito,Pichincha,D,8,49.37,,,,,,0,11.696972818833329
2017-08-08,1300662,2987358,3,AUTOMOTIVE,13.0,0,Quito,Pichincha,D,8,49.07,,,,,,0,11.695817410333698
2017-08-09,1300695,2989140,3,AUTOMOTIVE,6.0,0,Quito,Pichincha,D,8,49.59,,,,,,0,11.694662115963492
2017-08-10,1300728,2990922,3,AUTOMOTIVE,3.0,0,Quito,Pichincha,D,8,48.54,Holiday,National,Ecuador,Primer Grito de Independencia,True,1,11.69350693571144
2017-08-11,1300761,2992704,3,AUTOMOTIVE,10.0,0,Quito,Pichincha,D,8,48.81,Transfer,National,Ecuador,Traslado Primer Grito de Independencia,False,1,11.692351869566268
2017-08-12,1300794,2994486,3,AUTOMOTIVE,9.0,0,Quito,Pichincha,D,8,48.79179104477612,,,,,,0,11.691196917516706
2017-08-13,1300827,2996268,3,AUTOMOTIVE,15.0,0,Quito,Pichincha,D,8,48.19089552238806,,,,,,0,11.690042079551484
2017-08-14,1300860,2998050,3,AUTOMOTIVE,7.0,0,Quito,Pichincha,D,8,47.59,,,,,,0,11.68888735565933
2017-08-15,1300893,2999832,3,AUTOMOTIVE,12.0,0,Quito,Pichincha,D,8,47.57,Holiday,Local,Riobamba,Fundacion de Riobamba,False,1,11.687732745828981
2017-07-31,1300399,2973103,3,BABY CARE,1.0,0,Quito,Pichincha,D,8,50.21,,,,,,0,1.3690965399007886
2017-08-01,1300432,2974885,3,BABY CARE,0.0,0,Quito,Pichincha,D,8,49.19,,,,,,0,1.6769280913280062
2017-08-02,1300465,2976667,3,BABY CARE,2.0,0,Quito,Pichincha,D,8,49.6,,,,,,0,1.1765197131811491
2017-08-03,1300498,2978449,3,BABY CARE,1.0,0,Quito,Pichincha,D,8,49.03,,,,,,0,1.9932953319219047
2017-08-04,1300531,2980231,3,BABY CARE,2.0,0,Quito,Pichincha,D,8,49.57,,,,,,0,1.2917494078535383
2017-08-05,1300564,2982013,3,BABY CARE,1.0,0,Quito,Pichincha,D,8,49.564029850746266,Holiday,Local,Esmeraldas,Fundacion de Esmeraldas,False,1,1.6925431949228378
2017-08-06,1300597,2983795,3,BABY CARE,4.0,0,Quito,Pichincha,D,8,49.4655223880597,,,,,,0,1.40499127058352
2017-08-07,1300630,2985577,3,BABY CARE,4.0,0,Quito,Pichincha,D,8,49.37,,,,,,0,1.1147400426776883
2017-08-08,1300663,2987359,3,BABY CARE,0.0,0,Quito,Pichincha,D,8,49.07,,,,,,0,1.6834980860215913
2017-08-09,1300696,2989141,3,BABY CARE,0.0,0,Quito,Pichincha,D,8,49.59,,,,,,0,1.2667846310195854
2017-08-10,1300729,2990923,3,BABY CARE,0.0,0,Quito,Pichincha,D,8,48.54,Holiday,National,Ecuador,Primer Grito de Independencia,True,1,1.8971196015116258
2017-08-11,1300762,2992705,3,BABY CARE,0.0,0,Quito,Pichincha,D,8,48.81,Transfer,National,Ecuador,Traslado Primer Grito de Independencia,False,1,1.3376753690695682
2017-08-12,1300795,2994487,3,BABY CARE,0.0,0,Quito,Pichincha,D,8,48.77358208955224,,,,,,0,1.594471494534048
2017-08-13,1300828,2996269,3,BABY CARE,0.0,0,Quito,Pichincha,D,8,48.172686567164185,,,,,,0,1.4002175795832639
2017-08-14,1300861,2998051,3,BABY CARE,0.0,0,Quito,Pichincha,D,8,47.59,,,,,,0,1.17586459686427
2017-08-15,1300894,2999833,3,BABY CARE,0.0,0,Quito,Pichincha,D,8,47.57,Holiday,Local,Riobamba,Fundacion de Riobamba,False,1,1.6284611685316426
2017-07-31,1300400,2973104,3,BEAUTY,14.0,0,Quito,Pichincha,D,8,50.21,,,,,,0,14.692448494992798
2017-08-01,1300433,2974886,3,BEAUTY,15.0,0,Quito,Pichincha,D,8,49.19,,,,,,0,12.687481470069539
2017-08-02,1300466,2976668,3,BEAUTY,14.0,2,Quito,Pichincha,D,8,49.6,,,,,,0,12.616585023542255
2017-08-03,1300499,2978450,3,BEAUTY,12.0,1,Quito,Pichincha,D,8,49.03,,,,,,0,11.643323215919517
2017-08-04,1300532,2980232,3,BEAUTY,18.0,2,Quito,Pichincha,D,8,49.57,,,,,,0,12.383814832662898
2017-08-05,1300565,2982014,3,BEAUTY,20.0,2,Quito,Pichincha,D,8,49.5610447761194,Holiday,Local,Esmeraldas,Fundacion de Esmeraldas,False,1,15.400746529155652
2017-08-06,1300598,2983796,3,BEAUTY,34.0,2,Quito,Pichincha,D,8,49.46253731343283,,,,,,0,17.425180165013877
2017-08-07,1300631,2985578,3,BEAUTY,18.0,1,Quito,Pichincha,D,8,49.37,,,,,,0,14.322026973897904
2017-08-08,1300664,2987360,3,BEAUTY,13.0,1,Quito,Pichincha,D,8,49.07,,,,,,0,12.735281127746681
2017-08-09,1300697,2989142,3,BEAUTY,13.0,1,Quito,Pichincha,D,8,49.59,,,,,,0,12.73303699314137
2017-08-10,1300730,2990924,3,BEAUTY,16.0,2,Quito,Pichincha,D,8,48.54,Holiday,National,Ecuador,Primer Grito de Independencia,True,1,11.865559207523685
2017-08-11,1300763,2992706,3,BEAUTY,13.0,1,Quito,Pichincha,D,8,48.81,Transfer,National,Ecuador,Traslado Primer Grito de Independencia,False,1,12.530414470989008
2017-08-12,1300796,2994488,3,BEAUTY,12.0,2,Quito,Pichincha,D,8,48.75537313432836,,,,,,0,15.249974546660166
2017-08-13,1300829,2996270,3,BEAUTY,26.0,2,Quito,Pichincha,D,8,48.1544776119403,,,,,,0,17.07527087773715
2017-08-14,1300862,2998052,3,BEAUTY,27.0,2,Quito,Pichincha,D,8,47.59,,,,,,0,14.276857393953822
2017-08-15,1300895,2999834,3,BEAUTY,13.0,1,Quito,Pichincha,D,8,47.57,Holiday,Local,Riobamba,Fundacion de Riobamba,False,1,12.845969931042031
2017-07-31,1300401,2973105,3,BEVERAGES,7954.0,29,Quito,Pichincha,D,8,50.21,,,,,,0,10689.239846028511
2017-08-01,1300434,2974887,3,BEVERAGES,8192.0,0,Quito,Pichincha,D,8,49.19,,,,,,0,9345.830122924704
2017-08-02,1300467,2976669,3,BEVERAGES,8217.0,31,Quito,Pichincha,D,8,49.6,,,,,,0,9343.053824813478
2017-08-03,1300500,2978451,3,BEVERAGES,7267.0,8,Quito,Pichincha,D,8,49.03,,,,,,0,9340.278351437037
2017-08-04,1300533,2980233,3,BEVERAGES,7967.0,11,Quito,Pichincha,D,8,49.57,,,,,,0,9337.503702550383
2017-08-05,1300566,2982015,3,BEVERAGES,10187.0,10,Quito,Pichincha,D,8,49.55805970149254,Holiday,Local,Esmeraldas,Fundacion de Esmeraldas,False,1,9334.72987790859
2017-08-06,1300599,2983797,3,BEVERAGES,10600.0,10,Quito,Pichincha,D,8,49.45955223880597,,,,,,0,9331.95687726681
2017-08-07,1300632,2985579,3,BEVERAGES,7610.0,8,Quito,Pichincha,D,8,49.37,,,,,,0,9329.18470038026
2017-08-08,1300665,2987361,3,BEVERAGES,6704.0,10,Quito,Pichincha,D,8,49.07,,,,,,0,9326.413347004232
2017-08-09,1300698,2989143,3,BEVERAGES,6825.0,11,Quito,Pichincha,D,8,49.59,,,,,,0,9323.642816894093
2017-08-10,1300731,2990925,3,BEVERAGES,6694.0,13,Quito,Pichincha,D,8,48.54,Holiday,National,Ecuador,Primer Grito de Independencia,True,1,9320.873109805281
2017-08-11,1300764,2992707,3,BEVERAGES,7032.0,13,Quito,Pichincha,D,8,48.81,Transfer,National,Ecuador,Traslado Primer Grito de Independencia,False,1,9318.104225493307
2017-08-12,1300797,2994489,3,BEVERAGES,7685.0,12,Quito,Pichincha,D,8,48.73716417910448,,,,,,0,9315.336163713755
2017-08-13,1300830,2996271,3,BEVERAGES,8423.0,13,Quito,Pichincha,D,8,48.13626865671642,,,,,,0,9312.568924222282
2017-08-14,1300863,2998053,3,BEVERAGES,7859.0,13,Quito,Pichincha,D,8,47.59,,,,,,0,9309.802506774615
2017-08-15,1300896,2999835,3,BEVERAGES,6915.0,13,Quito,Pichincha,D,8,47.57,Holiday,Local,Riobamba,Fundacion de Riobamba,False,1,9307.036911126557
2017-07-31,1300402,2973106,3,BOOKS,0.0,0,Quito,Pichincha,D,8,50.21,,,,,,0,6.752111923584022e-09
2017-08-01,1300435,2974888,3,BOOKS,0.0,0,Quito,Pichincha,D,8,49.19,,,,,,0,-4.288845608967344e-09
2017-08-02,1300468,2976670,3,BOOKS,0.0,0,Quito,Pichincha,D,8,49.6,,,,,,0,4.551899974749416e-09
2017-08-03,1300501,2978452,3,BOOKS,0.0,0,Quito,Pichincha,D,8,49.03,,,,,,0,-2.031116518998426e-09
2017-08-04,1300534,2980234,3,BOOKS,0.0,0,Quito,Pichincha,D,8,49.57,,,,,,0,3.800893943541578e-09
2017-08-05,1300567,2982016,3,BOOKS,0.0,0,Quito,Pichincha,D,8,49.55507462686568,Holiday,Local,Esmeraldas,Fundacion de Esmeraldas,False,1,-1.671802191785622e-09
2017-08-06,1300600,2983798,3,BOOKS,0.0,0,Quito,Pichincha,D,8,49.45656716417911,,,,,,0,3.16750771488722e-09
2017-08-07,1300633,2985580,3,BOOKS,0.0,0,Quito,Pichincha,D,8,49.37,,,,,,0,-1.0736415149583182e-09
2017-08-08,1300666,2987362,3,BOOKS,0.0,0,Quito,Pichincha,D,8,49.07,,,,,,0,2.6352058453549983e-09
2017-08-09,1300699,2989144,3,BOOKS,0.0,0,Quito,Pichincha,D,8,49.59,,,,,,0,-6.806168865493855e-10
2017-08-10,1300732,2990926,3,BOOKS,0.0,0,Quito,Pichincha,D,8,48.54,Holiday,National,Ecuador,Primer Grito de Independencia,True,1,2.2303526109925205e-09
2017-08-11,1300765,2992708,3,BOOKS,0.0,0,Quito,Pichincha,D,8,48.81,Transfer,National,Ecuador,Traslado Primer Grito de Independencia,False,1,-3.649875747318062e-10
2017-08-12,1300798,2994490,3,BOOKS,0.0,0,Quito,Pichincha,D,8,48.7189552238806,,,,,,0,1.9036365989873126e-09
2017-08-13,1300831,2996272,3,BOOKS,0.0,0,Quito,Pichincha,D,8,48.11805970149254,,,,,,0,-1.2567590731506459e-10
2017-08-14,1300864,2998054,3,BOOKS,0.0,0,Quito,Pichincha,D,8,47.59,,,,,,0,1.6450745165453059e-09
2017-08-15,1300897,2999836,3,BOOKS,0.0,0,Quito,Pichincha,D,8,47.57,Holiday,Local,Riobamba,Fundacion de Riobamba,False,1,5.688993024140183e-11
2017-07-31,1300403,2973107,3,BREAD/BAKERY,1160.938,0,Quito,Pichincha,D,8,50.21,,,,,,0,1272.6691917286792
2017-08-01,1300436,2974889,3,BREAD/BAKERY,1203.214,0,Quito,Pichincha,D,8,49.19,,,,,,0,1199.2629761444325
2017-08-02,1300469,2976671,3,BREAD/BAKERY,1296.196,0,Quito,Pichincha,D,8,49.6,,,,,,0,1325.2779638457844
2017-08-03,1300502,2978453,3,BREAD/BAKERY,1022.235,11,Quito,Pichincha,D,8,49.03,,,,,,0,1202.9684014610357
2017-08-04,1300535,2980235,3,BREAD/BAKERY,1271.429,11,Quito,Pichincha,D,8,49.57,,,,,,0,1313.4247273830779
2017-08-05,1300568,2982017,3,BREAD/BAKERY,1396.141,11,Quito,Pichincha,D,8,49.552089552238805,Holiday,Local,Esmeraldas,Fundacion de Esmeraldas,False,1,1406.7073774753399
2017-08-06,1300601,2983799,3,BREAD/BAKERY,1441.139,11,Quito,Pichincha,D,8,49.45358208955224,,,,,,0,1521.6908545841607
2017-08-07,1300634,2985581,3,BREAD/BAKERY,1153.16,11,Quito,Pichincha,D,8,49.37,,,,,,0,1318.0772664030796
2017-08-08,1300667,2987363,3,BREAD/BAKERY,1086.024,11,Quito,Pichincha,D,8,49.07,,,,,,0,1249.1398046380566
2017-08-09,1300700,2989145,3,BREAD/BAKERY,1169.541,11,Quito,Pichincha,D,8,49.59,,,,,,0,1371.8730156821896
2017-08-10,1300733,2990927,3,BREAD/BAKERY,952.513,11,Quito,Pichincha,D,8,48.54,Holiday,National,Ecuador,Primer Grito de Independencia,True,1,1264.1903829054202
2017-08-11,1300766,2992709,3,BREAD/BAKERY,1161.047,11,Quito,Pichincha,D,8,48.81,Transfer,National,Ecuador,Traslado Primer Grito de Independencia,False,1,1354.2590663601286
2017-08-12,1300799,2994491,3,BREAD/BAKERY,1156.9,11,Quito,Pichincha,D,8,48.70074626865672,,,,,,0,1445.6074902961284
2017-08-13,1300832,2996273,3,BREAD/BAKERY,1182.917,11,Quito,Pichincha,D,8,48.09985074626866,,,,,,0,1535.4669940785657
2017-08-14,1300865,2998055,3,BREAD/BAKERY,1163.481,11,Quito,Pichincha,D,8,47.59,,,,,,0,1350.5189681457282
2017-08-15,1300898,2999837,3,BREAD/BAKERY,1052.915,11,Quito,Pichincha,D,8,47.57,Holiday,Local,Riobamba,Fundacion de Riobamba,False,1,1283.97814498513
2017-07-31,1300404,2973108,3,CELEBRATION,14.0,0,Quito,Pichincha,D,8,50.21,,,,,,0,62.9767803278625
2017-08-01,1300437,2974890,3,CELEBRATION,24.0,0,Quito,Pichincha,D,8,49.19,,,,,,0,62.72707738903956
2017-08-02,1300470,2976672,3,CELEBRATION,23.0,0,Quito,Pichincha,D,8,49.6,,,,,,0,62.47836452238817
2017-08-03,1300503,2978454,3,CELEBRATION,112.0,0,Quito,Pichincha,D,8,49.03,,,,,,0,62.2306378022721
2017-08-04,1300536,2980236,3,CELEBRATION,38.0,0,Quito,Pichincha,D,8,49.57,,,,,,0,61.98389331862026
2017-08-05,1300569,2982018,3,CELEBRATION,56.0,0,Quito,Pichincha,D,8,49.54910447761194,Holiday,Local,Esmeraldas,Fundacion de Esmeraldas,False,1,61.738127176865
2017-08-06,1300602,2983800,3,CELEBRATION,25.0,0,Quito,Pichincha,D,8,49.45059701492537,,,,,,0,61.49333549788062
2017-08-07,1300635,2985582,3,CELEBRATION,23.0,0,Quito,Pichincha,D,8,49.37,,,,,,0,61.249514417922164
2017-08-08,1300668,2987364,3,CELEBRATION,14.0,0,Quito,Pichincha,D,8,49.07,,,,,,0,61.006660088564416
2017-08-09,1300701,2989146,3,CELEBRATION,24.0,0,Quito,Pichincha,D,8,49.59,,,,,,0,60.76476867664117
2017-08-10,1300734,2990928,3,CELEBRATION,96.0,0,Quito,Pichincha,D,8,48.54,Holiday,National,Ecuador,Primer Grito de Independencia,True,1,60.52383636418472
2017-08-11,1300767,2992710,3,CELEBRATION,37.0,0,Quito,Pichincha,D,8,48.81,Transfer,National,Ecuador,Traslado Primer Grito de Independencia,False,1,60.28385934836561
2017-08-12,1300800,2994492,3,CELEBRATION,40.0,0,Quito,Pichincha,D,8,48.68253731343284,,,,,,0,60.044833841432606
2017-08-13,1300833,2996274,3,CELEBRATION,26.0,0,Quito,Pichincha,D,8,48.08164179104478,,,,,,0,59.806756070652895
2017-08-14,1300866,2998056,3,CELEBRATION,20.0,0,Quito,Pichincha,D,8,47.59,,,,,,0,59.56962227825256
2017-08-15,1300899,2999838,3,CELEBRATION,31.0,0,Quito,Pichincha,D,8,47.57,Holiday,Local,Riobamba,Fundacion de Riobamba,False,1,59.33342872135725
2017-07-31,1300405,2973109,3,CLEANING,2390.0,26,Quito,Pichincha,D,8,50.21,,,,,,0,2477.469234181205
2017-08-01,1300438,2974891,3,CLEANING,2264.0,0,Quito,Pichincha,D,8,49.19,,,,,,0,2067.1694160036473
2017-08-02,1300471,2976673,3,CLEANING,2670.0,24,Quito,Pichincha,D,8,49.6,,,,,,0,2066.6062671029035
2017-08-03,1300504,2978455,3,CLEANING,1647.0,12,Quito,Pichincha,D,8,49.03,,,,,,0,2170.921495787091
2017-08-04,1300537,2980237,3,CLEANING,2022.0,13,Quito,Pichincha,D,8,49.57,,,,,,0,2170.920888622302
2017-08-05,1300570,2982019,3,CLEANING,2222.0,13,Quito,Pichincha,D,8,49.54611940298508,Holiday,Local,Esmeraldas,Fundacion de Esmeraldas,False,1,2170.920281457683
2017-08-06,1300603,2983801,3,CLEANING,2266.0,15,Quito,Pichincha,D,8,49.44761194029851,,,,,,0,2170.9196742932336
2017-08-07,1300636,2985583,3,CLEANING,1756.0,12,Quito,Pichincha,D,8,49.37,,,,,,0,2170.919067128954
2017-08-08,1300669,2987365,3,CLEANING,1959.0,13,Quito,Pichincha,D,8,49.07,,,,,,0,2170.9184599648443
2017-08-09,1300702,2989147,3,CLEANING,1720.0,12,Quito,Pichincha,D,8,49.59,,,,,,0,2170.9178528009043
2017-08-10,1300735,2990929,3,CLEANING,1244.0,16,Quito,Pichincha,D,8,48.54,Holiday,National,Ecuador,Primer Grito de Independencia,True,1,2170.9172456371343
2017-08-11,1300768,2992711,3,CLEANING,1832.0,16,Quito,Pichincha,D,8,48.81,Transfer,National,Ecuador,Traslado Primer Grito de Independencia,False,1,2170.916638473534
2017-08-12,1300801,2994493,3,CLEANING,1543.0,15,Quito,Pichincha,D,8,48.66432835820896,,,,,,0,2170.9160313101033
2017-08-13,1300834,2996275,3,CLEANING,1887.0,18,Quito,Pichincha,D,8,48.0634328358209,,,,,,0,2170.9154241468427
2017-08-14,1300867,2998057,3,CLEANING,1754.0,12,Quito,Pichincha,D,8,47.59,,,,,,0,2170.9148169837517
2017-08-15,1300900,2999839,3,CLEANING,1627.0,14,Quito,Pichincha,D,8,47.57,Holiday,Local,Riobamba,Fundacion de Riobamba,False,1,2170.914209820831
2017-07-31,1300406,2973110,3,DAIRY,1970.0,10,Quito,Pichincha,D,8,50.21,,,,,,0,2052.926664987344
2017-08-01,1300439,2974892,3,DAIRY,2170.0,0,Quito,Pichincha,D,8,49.19,,,,,,0,1817.2524691474946
2017-08-02,1300472,2976674,3,DAIRY,2297.0,6,Quito,Pichincha,D,8,49.6,,,,,,0,2009.5418686787937
2017-08-03,1300505,2978456,3,DAIRY,1740.0,17,Quito,Pichincha,D,8,49.03,,,,,,0,1757.0225940580108
2017-08-04,1300538,2980238,3,DAIRY,2217.0,26,Quito,Pichincha,D,8,49.57,,,,,,0,2124.83403500054
2017-08-05,1300571,2982020,3,DAIRY,2391.0,25,Quito,Pichincha,D,8,49.54313432835821,Holiday,Local,Esmeraldas,Fundacion de Esmeraldas,False,1,2367.36627605815
2017-08-06,1300604,2983802,3,DAIRY,2602.0,26,Quito,Pichincha,D,8,49.44462686567164,,,,,,0,2526.7091118396775
2017-08-07,1300637,2985584,3,DAIRY,2018.0,25,Quito,Pichincha,D,8,49.37,,,,,,0,2054.8651294624074
2017-08-08,1300670,2987366,3,DAIRY,1747.0,25,Quito,Pichincha,D,8,49.07,,,,,,0,1847.1535296664028
2017-08-09,1300703,2989148,3,DAIRY,1918.0,25,Quito,Pichincha,D,8,49.59,,,,,,0,2010.29175385046
2017-08-10,1300736,2990930,3,DAIRY,1617.0,23,Quito,Pichincha,D,8,48.54,Holiday,National,Ecuador,Primer Grito de Independencia,True,1,1776.7574212367672
2017-08-11,1300769,2992712,3,DAIRY,1992.0,25,Quito,Pichincha,D,8,48.81,Transfer,National,Ecuador,Traslado Primer Grito de Independencia,False,1,2112.052485610119
2017-08-12,1300802,2994494,3,DAIRY,1989.0,23,Quito,Pichincha,D,8,48.64611940298508,,,,,,0,2331.060717451794
2017-08-13,1300835,2996276,3,DAIRY,2167.0,24,Quito,Pichincha,D,8,48.04522388059702,,,,,,0,2472.0227542635203
2017-08-14,1300868,2998058,3,DAIRY,2125.0,24,Quito,Pichincha,D,8,47.59,,,,,,0,2048.49346734842
2017-08-15,1300901,2999840,3,DAIRY,1832.0,24,Quito,Pichincha,D,8,47.57,Holiday,Local,Riobamba,Fundacion de Riobamba,False,1,1863.3523075361422
2017-07-31,1300407,2973111,3,DELI,313.129,9,Quito,Pichincha,D,8,50.21,,,,,,0,434.99879004169037
2017-08-01,1300440,2974893,3,DELI,374.375,0,Quito,Pichincha,D,8,49.19,,,,,,0,347.6748053668538
2017-08-02,1300473,2976675,3,DELI,341.668,7,Quito,Pichincha,D,8,49.6,,,,,,0,331.9813719098803
2017-08-03,1300506,2978457,3,DELI,325.867,8,Quito,Pichincha,D,8,49.03,,,,,,0,365.43763612222705
2017-08-04,1300539,2980239,3,DELI,424.077,67,Quito,Pichincha,D,8,49.57,,,,,,0,437.88630632413526
2017-08-05,1300572,2982021,3,DELI,386.683,9,Quito,Pichincha,D,8,49.54014925373134,Holiday,Local,Esmeraldas,Fundacion de Esmeraldas,False,1,488.8508987477413
2017-08-06,1300605,2983803,3,DELI,429.782,8,Quito,Pichincha,D,8,49.44164179104477,,,,,,0,483.1220702337654
2017-08-07,1300638,2985585,3,DELI,353.54,9,Quito,Pichincha,D,8,49.37,,,,,,0,423.78673661832
2017-08-08,1300671,2987367,3,DELI,317.637,8,Quito,Pichincha,D,8,49.07,,,,,,0,355.6427684672403
2017-08-09,1300704,2989149,3,DELI,299.094,9,Quito,Pichincha,D,8,49.59,,,,,,0,329.2837444727894
2017-08-10,1300737,2990931,3,DELI,292.491,9,Quito,Pichincha,D,8,48.54,Holiday,National,Ecuador,Primer Grito de Independencia,True,1,364.4453911774623
2017-08-11,1300770,2992713,3,DELI,416.172,67,Quito,Pichincha,D,8,48.81,Transfer,National,Ecuador,Traslado Primer Grito de Independencia,False,1,434.83341326004796
2017-08-12,1300803,2994495,3,DELI,355.9,8,Quito,Pichincha,D,8,48.6279104477612,,,,,,0,487.95686403579475
2017-08-13,1300836,2996277,3,DELI,395.272,8,Quito,Pichincha,D,8,48.02701492537314,,,,,,0,484.19731079007795
2017-08-14,1300869,2998059,3,DELI,375.21,9,Quito,Pichincha,D,8,47.59,,,,,,0,426.3867678829797
2017-08-15,1300902,2999841,3,DELI,299.215,7,Quito,Pichincha,D,8,47.57,Holiday,Local,Riobamba,Fundacion de Riobamba,False,1,357.6596472571261
2017-07-31,1300408,2973112,3,EGGS,507.0,0,Quito,Pichincha,D,8,50.21,,,,,,0,538.7888606120048
2017-08-01,1300441,2974894,3,EGGS,473.0,0,Quito,Pichincha,D,8,49.19,,,,,,0,465.93726435184044
2017-08-02,1300474,2976676,3,EGGS,563.0,0,Quito,Pichincha,D,8,49.6,,,,,,0,454.4904042321047
2017-08-03,1300507,2978458,3,EGGS,393.0,0,Quito,Pichincha,D,8,49.03,,,,,,0,492.7313283253696
2017-08-04,1300540,2980240,3,EGGS,502.0,31,Quito,Pichincha,D,8,49.57,,,,,,0,558.6673293372453
2017-08-05,1300573,2982022,3,EGGS,561.0,0,Quito,Pichincha,D,8,49.53716417910448,Holiday,Local,Esmeraldas,Fundacion de Esmeraldas,False,1,600.9887169941844
2017-08-06,1300606,2983804,3,EGGS,628.0,0,Quito,Pichincha,D,8,49.43865671641791,,,,,,0,588.9555497483475
2017-08-07,1300639,2985586,3,EGGS,478.0,0,Quito,Pichincha,D,8,49.37,,,,,,0,531.4093768272335
2017-08-08,1300672,2987368,3,EGGS,400.0,0,Quito,Pichincha,D,8,49.07,,,,,,0,471.35344095441883
2017-08-09,1300705,2989150,3,EGGS,423.0,0,Quito,Pichincha,D,8,49.59,,,,,,0,453.4563467933448
2017-08-10,1300738,2990932,3,EGGS,387.0,0,Quito,Pichincha,D,8,48.54,Holiday,National,Ecuador,Primer Grito de Independencia,True,1,490.93893554115573
2017-08-11,1300771,2992714,3,EGGS,483.0,30,Quito,Pichincha,D,8,48.81,Transfer,National,Ecuador,Traslado Primer Grito de Independencia,False,1,555.7641918851128
2017-08-12,1300804,2994496,3,EGGS,497.0,0,Quito,Pichincha,D,8,48.60970149253732,,,,,,0,599.6148742155426
2017-08-13,1300837,2996278,3,EGGS,555.0,0,Quito,Pichincha,D,8,48.00880597014925,,,,,,0,589.896026721137
2017-08-14,1300870,2998060,3,EGGS,466.0,0,Quito,Pichincha,D,8,47.59,,,,,,0,533.9582221069128
2017-08-15,1300903,2999842,3,EGGS,403.0,0,Quito,Pichincha,D,8,47.57,Holiday,Local,Riobamba,Fundacion de Riobamba,False,1,473.5327695005195
2017-07-31,1300409,2973113,3,FROZEN FOODS,353.889,2,Quito,Pichincha,D,8,50.21,,,,,,0,391.23422595379907
2017-08-01,1300442,2974895,3,FROZEN FOODS,308.566,0,Quito,Pichincha,D,8,49.19,,,,,,0,405.609368310657
2017-08-02,1300475,2976677,3,FROZEN FOODS,349.13,2,Quito,Pichincha,D,8,49.6,,,,,,0,397.8160108075128
