date,id,store_nbr,family,onpromotion,sales
2017-08-28,3022465,14,POULTRY,0,102.19679466534082
2017-08-29,3024247,14,POULTRY,0,84.58973209804644
2017-08-30,3026029,14,POULTRY,0,77.48386965815642
2017-08-31,3027811,14,POULTRY,0,107.5086792548061
2017-08-16,3001082,14,PREPARED FOODS,0,91.26164459653435
2017-08-17,3002864,14,PREPARED FOODS,0,101.96034780508633
2017-08-18,3004646,14,PREPARED FOODS,0,89.90821094089007
2017-08-19,3006428,14,PREPARED FOODS,0,102.37131938185166
2017-08-20,3008210,14,PREPARED FOODS,0,72.21765162098308
2017-08-21,3009992,14,PREPARED FOODS,0,95.13536838682936
2017-08-22,3011774,14,PREPARED FOODS,0,95.31880952027332
2017-08-23,3013556,14,PREPARED FOODS,0,90.74045728969156
2017-08-24,3015338,14,PREPARED FOODS,0,99.7786857726993
2017-08-25,3017120,14,PREPARED FOODS,0,89.94531379562235
2017-08-26,3018902,14,PREPARED FOODS,0,101.43996740077438
2017-08-27,3020684,14,PREPARED FOODS,0,73.72695060640673
2017-08-28,3022466,14,PREPARED FOODS,0,94.93204404223663
2017-08-29,3024248,14,PREPARED FOODS,0,95.12662727888136
2017-08-30,3026030,14,PREPARED FOODS,0,90.89432213481966
2017-08-31,3027812,14,PREPARED FOODS,0,99.2580061592268
2017-08-16,3001083,14,PRODUCE,223,394.47471012543593
2017-08-17,3002865,14,PRODUCE,1,474.5303278830394
2017-08-18,3004647,14,PRODUCE,1,388.44659154720966
2017-08-19,3006429,14,PRODUCE,1,452.12670974895667
2017-08-20,3008211,14,PRODUCE,1,413.3313315844226
2017-08-21,3009993,14,PRODUCE,1,412.32164067888505
2017-08-22,3011775,14,PRODUCE,78,445.8923017259916
2017-08-23,3013557,14,PRODUCE,2,381.37024637308946
2017-08-24,3015339,14,PRODUCE,2,459.33625883728433
2017-08-25,3017121,14,PRODUCE,2,379.32796605000453
2017-08-26,3018903,14,PRODUCE,2,442.4867821481682
2017-08-27,3020685,14,PRODUCE,2,405.17584348790194
2017-08-28,3022467,14,PRODUCE,2,407.1620489639991
2017-08-29,3024249,14,PRODUCE,77,437.9509016633371
2017-08-30,3026031,14,PRODUCE,2,378.6464606194549
2017-08-31,3027813,14,PRODUCE,2,452.5133707934526
2017-08-16,3001084,14,SCHOOL AND OFFICE SUPPLIES,14,4.192107003799155
2017-08-17,3002866,14,SCHOOL AND OFFICE SUPPLIES,3,4.314333453762381
2017-08-18,3004648,14,SCHOOL AND OFFICE SUPPLIES,0,4.537014427181334
2017-08-19,3006430,14,SCHOOL AND OFFICE SUPPLIES,2,3.6672416285838585
2017-08-20,3008212,14,SCHOOL AND OFFICE SUPPLIES,3,3.87655469929105
2017-08-21,3009994,14,SCHOOL AND OFFICE SUPPLIES,3,3.5710359485278076
2017-08-22,3011776,14,SCHOOL AND OFFICE SUPPLIES,3,3.1356429387075053
2017-08-23,3013558,14,SCHOOL AND OFFICE SUPPLIES,4,3.3142590489095975
2017-08-24,3015340,14,SCHOOL AND OFFICE SUPPLIES,0,2.825493432179697
2017-08-25,3017122,14,SCHOOL AND OFFICE SUPPLIES,2,2.765565611464851
2017-08-26,3018904,14,SCHOOL AND OFFICE SUPPLIES,4,2.6993654199244212
2017-08-27,3020686,14,SCHOOL AND OFFICE SUPPLIES,1,2.33540718442445
2017-08-28,3022468,14,SCHOOL AND OFFICE SUPPLIES,4,2.396358208901641
2017-08-29,3024250,14,SCHOOL AND OFFICE SUPPLIES,0,2.160523528281196
2017-08-30,3026032,14,SCHOOL AND OFFICE SUPPLIES,4,2.006412068280664
2017-08-31,3027814,14,SCHOOL AND OFFICE SUPPLIES,4,2.0022956112846
2017-08-16,3001085,14,SEAFOOD,0,4.868074641014879
2017-08-17,3002867,14,SEAFOOD,0,4.771168612626097
2017-08-18,3004649,14,SEAFOOD,0,4.757140694637801
2017-08-19,3006431,14,SEAFOOD,2,4.749757407077455
2017-08-20,3008213,14,SEAFOOD,0,4.7429150810919625
2017-08-21,3009995,14,SEAFOOD,0,4.736125011821111
2017-08-22,3011777,14,SEAFOOD,0,4.729348058168247
2017-08-23,3013559,14,SEAFOOD,0,4.722581073510115
2017-08-24,3015341,14,SEAFOOD,0,4.715823793149856
2017-08-25,3017123,14,SEAFOOD,0,4.709076183151156
2017-08-26,3018905,14,SEAFOOD,2,4.702338228071844
2017-08-27,3020687,14,SEAFOOD,0,4.6956099139687
2017-08-28,3022469,14,SEAFOOD,0,4.688891227036694
2017-08-29,3024251,14,SEAFOOD,0,4.682182153500021
2017-08-30,3026033,14,SEAFOOD,0,4.67548267960334
2017-08-31,3027815,14,SEAFOOD,0,4.668792791611057
2017-08-16,3001449,25,AUTOMOTIVE,0,4.188541732184237
2017-08-17,3003231,25,AUTOMOTIVE,0,2.9816354843274437
2017-08-18,3005013,25,AUTOMOTIVE,0,3.8295103013837446
2017-08-19,3006795,25,AUTOMOTIVE,0,3.6839916245649627
2017-08-20,3008577,25,AUTOMOTIVE,0,3.067828728882796
2017-08-21,3010359,25,AUTOMOTIVE,0,3.921554868538135
2017-08-22,3012141,25,AUTOMOTIVE,0,3.490374960667429
2017-08-23,3013923,25,AUTOMOTIVE,0,3.203132423322017
2017-08-24,3015705,25,AUTOMOTIVE,0,3.93618183453116
2017-08-25,3017487,25,AUTOMOTIVE,0,3.3419345048133624
2017-08-26,3019269,25,AUTOMOTIVE,0,3.35719041352601
2017-08-27,3021051,25,AUTOMOTIVE,0,3.8870670177346627
2017-08-28,3022833,25,AUTOMOTIVE,0,3.2507488533371083
2017-08-29,3024615,25,AUTOMOTIVE,0,3.5032137085595463
2017-08-30,3026397,25,AUTOMOTIVE,0,3.7943890353357195
2017-08-31,3028179,25,AUTOMOTIVE,0,3.2179856230896005
2017-08-16,3001450,25,BABY CARE,0,0.07479189146261492
2017-08-17,3003232,25,BABY CARE,0,0.04313994313151888
2017-08-18,3005014,25,BABY CARE,0,0.06820026836708748
2017-08-19,3006796,25,BABY CARE,0,0.11270059169264386
2017-08-20,3008578,25,BABY CARE,0,0.1158200312677038
2017-08-21,3010360,25,BABY CARE,0,0.07602568984601955
2017-08-22,3012142,25,BABY CARE,0,0.04924643551855236
2017-08-23,3013924,25,BABY CARE,0,0.07035867472207492
2017-08-24,3015706,25,BABY CARE,0,0.10794416910840669
2017-08-25,3017488,25,BABY CARE,0,0.11061899478014414
2017-08-26,3019270,25,BABY CARE,0,0.077021854207859
2017-08-27,3021052,25,BABY CARE,0,0.054364089532207366
2017-08-28,3022834,25,BABY CARE,0,0.07214891747184349
2017-08-29,3024616,25,BABY CARE,0,0.10389283022014924
2017-08-30,3026398,25,BABY CARE,0,0.10618470340072236
2017-08-31,3028180,25,BABY CARE,0,0.07781853719124912
2017-08-16,3001451,25,BEAUTY,2,3.1784200829390437
2017-08-17,3003233,25,BEAUTY,0,3.25747770151235
2017-08-18,3005015,25,BEAUTY,2,3.2915480946153117
2017-08-19,3006797,25,BEAUTY,1,3.305251022362346
2017-08-20,3008579,25,BEAUTY,1,3.3097337009175276
2017-08-21,3010361,25,BEAUTY,1,3.310043312168691
2017-08-22,3012143,25,BEAUTY,1,3.308465093541094
2017-08-23,3013925,25,BEAUTY,0,3.3060337424033293
2017-08-24,3015707,25,BEAUTY,1,3.303217742555147
2017-08-25,3017489,25,BEAUTY,1,3.300229210315039
2017-08-26,3019271,25,BEAUTY,0,3.297164185155923
2017-08-27,3021053,25,BEAUTY,1,3.2940661498309356
2017-08-28,3022835,25,BEAUTY,0,3.2909547907134318
2017-08-29,3024617,25,BEAUTY,0,3.287839019766735
2017-08-30,3026399,25,BEAUTY,1,3.284722870569576
2017-08-31,3028181,25,BEAUTY,0,3.281608167890405
2017-08-16,3001452,25,BEVERAGES,22,1892.8832621088886
2017-08-17,3003234,25,BEVERAGES,15,2447.7475851307936
2017-08-18,3005016,25,BEVERAGES,14,2845.5267487980186
2017-08-19,3006798,25,BEVERAGES,14,2736.7326773301784
2017-08-20,3008580,25,BEVERAGES,15,2150.982336409508
2017-08-21,3010362,25,BEVERAGES,16,1477.4674400185768
2017-08-22,3012144,25,BEVERAGES,14,1171.341094365319
2017-08-23,3013926,25,BEVERAGES,18,1410.1552227035181
2017-08-24,3015708,25,BEVERAGES,22,1960.7426649068052
2017-08-25,3017490,25,BEVERAGES,35,2356.7532848663955
2017-08-26,3019272,25,BEVERAGES,26,2251.816451853079
2017-08-27,3021054,25,BEVERAGES,28,1680.918165682172
2017-08-28,3022836,25,BEVERAGES,26,1032.7433045329317
2017-08-29,3024618,25,BEVERAGES,32,754.7758208861251
2017-08-30,3026400,25,BEVERAGES,37,1014.8587531276999
2017-08-31,3028182,25,BEVERAGES,30,1575.1388990206165
2017-08-16,3001453,25,BOOKS,0,-0.0038241732664300505
2017-08-17,3003235,25,BOOKS,0,0.0054236237406800735
2017-08-18,3005017,25,BOOKS,0,0.009005847826470351
2017-08-19,3006799,25,BOOKS,0,0.00014001769948938057
2017-08-20,3008581,25,BOOKS,0,-0.006593921301521585
2017-08-21,3010363,25,BOOKS,0,-0.0028603842448194803
2017-08-22,3012145,25,BOOKS,0,0.005944587672865978
2017-08-23,3013927,25,BOOKS,0,0.006606999336193581
2017-08-24,3015709,25,BOOKS,0,-0.0010492124585474976
2017-08-25,3017491,25,BOOKS,0,-0.005951748236008798
2017-08-26,3019273,25,BOOKS,0,-0.0013099085175012183
2017-08-27,3021055,25,BOOKS,0,0.005575115341668357
2017-08-28,3022837,25,BOOKS,0,0.004875990769698375
2017-08-29,3024619,25,BOOKS,0,-0.002008368689344203
2017-08-30,3026401,25,BOOKS,0,-0.00499752741679845
2017-08-31,3028183,25,BOOKS,0,-0.00019957445820774616
2017-08-16,3001454,25,BREAD/BAKERY,12,409.6694612690033
2017-08-17,3003236,25,BREAD/BAKERY,10,480.9302526297951
2017-08-18,3005018,25,BREAD/BAKERY,12,539.6342758954668
2017-08-19,3006800,25,BREAD/BAKERY,9,544.3847590231464
2017-08-20,3008582,25,BREAD/BAKERY,12,489.1586841468267
2017-08-21,3010364,25,BREAD/BAKERY,12,418.7475100152592
2017-08-22,3012146,25,BREAD/BAKERY,8,383.450222990984
2017-08-23,3013928,25,BREAD/BAKERY,12,412.2450144533406
2017-08-24,3015710,25,BREAD/BAKERY,11,480.07273048757816
2017-08-25,3017492,25,BREAD/BAKERY,11,538.1756952368404
2017-08-26,3019274,25,BREAD/BAKERY,10,540.0441719449842
2017-08-27,3021056,25,BREAD/BAKERY,11,487.36590920355786
2017-08-28,3022838,25,BREAD/BAKERY,12,417.4694745870669
2017-08-29,3024620,25,BREAD/BAKERY,10,385.7606976090991
2017-08-30,3026402,25,BREAD/BAKERY,11,413.03327041910677
2017-08-31,3028184,25,BREAD/BAKERY,12,480.8516669115055
2017-08-16,3001455,25,CELEBRATION,0,6.9731070555667785
2017-08-17,3003237,25,CELEBRATION,0,7.599033994815131
2017-08-18,3005019,25,CELEBRATION,0,7.7783750870462915
2017-08-19,3006801,25,CELEBRATION,0,7.809774864344101
2017-08-20,3008583,25,CELEBRATION,0,7.792265795321033
2017-08-21,3010365,25,CELEBRATION,0,7.75868715720337
2017-08-22,3012147,25,CELEBRATION,0,7.719927960577978
2017-08-23,3013929,25,CELEBRATION,0,7.679598310029128
2017-08-24,3015711,25,CELEBRATION,0,7.638894562206124
2017-08-25,3017493,25,CELEBRATION,0,7.598212656951091
2017-08-26,3019275,25,CELEBRATION,0,7.557683112713097
2017-08-27,3021057,25,CELEBRATION,0,7.517348435924434
2017-08-28,3022839,25,CELEBRATION,0,7.477221951558882
2017-08-29,3024621,25,CELEBRATION,0,7.4373073118637
2017-08-30,3026403,25,CELEBRATION,0,7.397604965612574
2017-08-31,3028185,25,CELEBRATION,0,7.358114303347543
2017-08-16,3001456,25,CLEANING,23,348.2532961799644
2017-08-17,3003238,25,CLEANING,6,381.3041935664699
2017-08-18,3005020,25,CLEANING,7,403.0630361184102
2017-08-19,3006802,25,CLEANING,8,416.37574588801704
2017-08-20,3008584,25,CLEANING,7,424.31150437004567
2017-08-21,3010366,25,CLEANING,7,428.95716505304136
2017-08-22,3012148,25,CLEANING,5,431.6117686480596
2017-08-23,3013930,25,CLEANING,6,433.0653124148711
2017-08-24,3015712,25,CLEANING,7,433.7950590260952
2017-08-25,3017494,25,CLEANING,11,434.08878788963034
2017-08-26,3019276,25,CLEANING,12,434.11992764717496
2017-08-27,3021058,25,CLEANING,10,433.99297717366005
2017-08-28,3022840,25,CLEANING,10,433.7708989307809
2017-08-29,3024622,25,CLEANING,11,433.4916283795082
2017-08-30,3026404,25,CLEANING,9,433.1780218508663
2017-08-31,3028186,25,CLEANING,13,432.8438503571536
2017-08-16,3001457,25,DAIRY,44,505.29765134598574
2017-08-17,3003239,25,DAIRY,12,537.3617582158631
2017-08-18,3005021,25,DAIRY,18,554.62606337488
2017-08-19,3006803,25,DAIRY,20,563.6181803464713
2017-08-20,3008585,25,DAIRY,15,569.0083858542542
2017-08-21,3010367,25,DAIRY,18,572.3235359631551
2017-08-22,3012149,25,DAIRY,18,574.2549400866576
2017-08-23,3013931,25,DAIRY,19,575.2882305456363
2017-08-24,3015713,25,DAIRY,12,575.7560209978072
2017-08-25,3017495,25,DAIRY,12,575.8691388931002
2017-08-26,3019277,25,DAIRY,13,575.7589711822493
2017-08-27,3021059,25,DAIRY,14,575.5080517589208
2017-08-28,3022841,25,DAIRY,14,575.1684851397508
2017-08-29,3024623,25,DAIRY,13,574.7731639644624
2017-08-30,3026405,25,DAIRY,19,574.3428351449236
2017-08-31,3028187,25,DAIRY,17,573.890581860428
2017-08-16,3001458,25,DELI,18,112.2574567555686
2017-08-17,3003240,25,DELI,6,123.30508591012686
2017-08-18,3005022,25,DELI,56,130.58922005048225
2017-08-19,3006804,25,DELI,7,135.0719997149967
2017-08-20,3008586,25,DELI,6,137.78875521152895
2017-08-21,3010368,25,DELI,7,139.42078237535975
2017-08-22,3012150,25,DELI,8,140.38957861047422
2017-08-23,3013932,25,DELI,8,140.95319249954235
2017-08-24,3015714,25,DELI,8,141.26931302355632
2017-08-25,3017496,25,DELI,47,141.43426921936887
2017-08-26,3019278,25,DELI,10,141.5069030748065
2017-08-27,3021060,25,DELI,5,141.52315746543647
2017-08-28,3022842,25,DELI,8,141.5049875926079
2017-08-29,3024624,25,DELI,8,141.46580447570312
2017-08-30,3026406,25,DELI,10,141.41380003993896
2017-08-31,3028188,25,DELI,5,141.35397820023138
2017-08-16,3001459,25,EGGS,1,114.0791787895545
2017-08-17,3003241,25,EGGS,0,139.31100919305945
2017-08-18,3005023,25,EGGS,26,157.43655170291106
2017-08-19,3006805,25,EGGS,0,152.63741553412245
2017-08-20,3008587,25,EGGS,0,127.1381361423484
2017-08-21,3010369,25,EGGS,0,99.24533069561647
2017-08-22,3012151,25,EGGS,0,89.32222100245343
2017-08-23,3013933,25,EGGS,0,104.30889318099781
2017-08-24,3015715,25,EGGS,0,132.46419678526973
2017-08-25,3017497,25,EGGS,24,152.25077064169307
2017-08-26,3019279,25,EGGS,0,148.59711750684903
2017-08-27,3021061,25,EGGS,0,124.2289960676228
2017-08-28,3022843,25,EGGS,0,97.53128223566983
2017-08-29,3024625,25,EGGS,0,88.60175235485337
2017-08-30,3026407,25,EGGS,0,104.06645248053405
2017-08-31,3028189,25,EGGS,1,132.1227057587077
2017-08-16,3001460,25,FROZEN FOODS,1,60.169608378379706
2017-08-17,3003242,25,FROZEN FOODS,0,122.4093662266049
2017-08-18,3005024,25,FROZEN FOODS,0,168.75459622192471
2017-08-19,3006806,25,FROZEN FOODS,0,192.77228696593667
2017-08-20,3008588,25,FROZEN FOODS,0,152.59439313527858
2017-08-21,3010370,25,FROZEN FOODS,0,92.38925255564934
2017-08-22,3012152,25,FROZEN FOODS,0,45.01423103220739
2017-08-23,3013934,25,FROZEN FOODS,0,50.001704595520465
2017-08-24,3015716,25,FROZEN FOODS,0,94.35557539651445
2017-08-25,3017498,25,FROZEN FOODS,0,144.21176362806446
2017-08-26,3019280,25,FROZEN FOODS,0,157.050653447671
2017-08-27,3021062,25,FROZEN FOODS,0,123.59193055442041
2017-08-28,3022844,25,FROZEN FOODS,0,67.05609436475154
2017-08-29,3024626,25,FROZEN FOODS,1,29.22866399286167
2017-08-30,3026408,25,FROZEN FOODS,0,35.24890890570152
2017-08-31,3028190,25,FROZEN FOODS,0,77.41655118667205
2017-08-16,3001461,25,GROCERY I,63,1758.1762475403102
2017-08-17,3003243,25,GROCERY I,26,1746.6927870758736
2017-08-18,3005025,25,GROCERY I,32,2019.108045618617
2017-08-19,3006807,25,GROCERY I,25,1744.6270036415497
2017-08-20,3008589,25,GROCERY I,34,1967.6770656299357
2017-08-21,3010371,25,GROCERY I,26,1837.734892314973
2017-08-22,3012153,25,GROCERY I,26,1850.7182422720614
2017-08-23,3013935,25,GROCERY I,31,1954.6119328331627
2017-08-24,3015717,25,GROCERY I,32,1755.5775793191997
2017-08-25,3017499,25,GROCERY I,43,2009.1278660991072
2017-08-26,3019281,25,GROCERY I,46,1750.5599329609556
2017-08-27,3021063,25,GROCERY I,37,1963.667971675952
2017-08-28,3022845,25,GROCERY I,43,1835.885993736094
2017-08-29,3024627,25,GROCERY I,33,1854.766440593375
2017-08-30,3026409,25,GROCERY I,57,1945.991582182217
2017-08-31,3028191,25,GROCERY I,51,1763.8276724514908
2017-08-16,3001462,25,GROCERY II,0,15.072798290129832
2017-08-17,3003244,25,GROCERY II,0,21.18873258713667
2017-08-18,3005026,25,GROCERY II,0,26.88282877029795
2017-08-19,3006808,25,GROCERY II,0,30.2266663809085
2017-08-20,3008590,25,GROCERY II,0,28.60423742601617
2017-08-21,3010372,25,GROCERY II,0,23.167215660646377
2017-08-22,3012154,25,GROCERY II,0,17.914299498525956
2017-08-23,3013936,25,GROCERY II,0,16.647413274940632
2017-08-24,3015718,25,GROCERY II,0,20.12103495933236
2017-08-25,3017500,25,GROCERY II,0,25.52138952503204
2017-08-26,3019282,25,GROCERY II,0,28.631631083037576
2017-08-27,3021064,25,GROCERY II,0,27.017805244561096
2017-08-28,3022846,25,GROCERY II,0,21.82907493755767
2017-08-29,3024628,25,GROCERY II,0,16.881703292057388
2017-08-30,3026410,25,GROCERY II,0,15.754871063192276
2017-08-31,3028192,25,GROCERY II,0,19.107790575972817
2017-08-16,3001463,25,HARDWARE,0,1.197750369851728
2017-08-17,3003245,25,HARDWARE,0,1.1541112149299249
2017-08-18,3005027,25,HARDWARE,0,1.125034162351511
2017-08-19,3006809,25,HARDWARE,0,1.1055542699710992
2017-08-20,3008591,25,HARDWARE,0,1.0923994843729417
2017-08-21,3010373,25,HARDWARE,0,1.083413419108192
2017-08-22,3012155,25,HARDWARE,0,1.0771749473817334
2017-08-23,3013937,25,HARDWARE,0,1.0727475016571866
2017-08-24,3015719,25,HARDWARE,0,1.069513854204309
2017-08-25,3017501,25,HARDWARE,0,1.067067232278452
2017-08-26,3019283,25,HARDWARE,0,1.0651395595960194
2017-08-27,3021065,25,HARDWARE,0,1.063554165207762
2017-08-28,3022847,25,HARDWARE,0,1.0621946171575067
2017-08-29,3024629,25,HARDWARE,0,1.06098418288211
2017-08-30,3026411,25,HARDWARE,0,1.0598722929684201
2017-08-31,3028193,25,HARDWARE,0,1.0588256203429796
2017-08-16,3001464,25,HOME AND KITCHEN I,2,17.24025806644538
2017-08-17,3003246,25,HOME AND KITCHEN I,0,17.739629598353556
2017-08-18,3005028,25,HOME AND KITCHEN I,0,17.700756707297995
2017-08-19,3006810,25,HOME AND KITCHEN I,0,17.611832926094834
2017-08-20,3008592,25,HOME AND KITCHEN I,0,17.518666038011766
2017-08-21,3010374,25,HOME AND KITCHEN I,0,17.42555205816617
2017-08-22,3012156,25,HOME AND KITCHEN I,0,17.332891709480947
2017-08-23,3013938,25,HOME AND KITCHEN I,0,17.240720208363417
2017-08-24,3015720,25,HOME AND KITCHEN I,0,17.149038486179705
2017-08-25,3017502,25,HOME AND KITCHEN I,1,17.057844269739366
2017-08-26,3019284,25,HOME AND KITCHEN I,0,16.967134997701645
2017-08-27,3021066,25,HOME AND KITCHEN I,0,16.876908094173125
2017-08-28,3022848,25,HOME AND KITCHEN I,0,16.787160994314654
2017-08-29,3024630,25,HOME AND KITCHEN I,0,16.69789114667818
2017-08-30,3026412,25,HOME AND KITCHEN I,0,16.60909601336032
2017-08-31,3028194,25,HOME AND KITCHEN I,1,16.520773069951428
2017-08-16,3001465,25,HOME AND KITCHEN II,6,12.533712697357462
2017-08-17,3003247,25,HOME AND KITCHEN II,1,13.244649666858706
2017-08-18,3005029,25,HOME AND KITCHEN II,2,14.389256813930082
2017-08-19,3006811,25,HOME AND KITCHEN II,1,13.994107988914255
2017-08-20,3008593,25,HOME AND KITCHEN II,0,14.312700586693975
2017-08-21,3010375,25,HOME AND KITCHEN II,1,13.920937832058927
2017-08-22,3012157,25,HOME AND KITCHEN II,2,14.005817907783051
2017-08-23,3013939,25,HOME AND KITCHEN II,0,13.707499072808481
2017-08-24,3015721,25,HOME AND KITCHEN II,2,13.693137529867492
2017-08-25,3017503,25,HOME AND KITCHEN II,2,13.462499489005182
2017-08-26,3019285,25,HOME AND KITCHEN II,2,13.397035694981874
2017-08-27,3021067,25,HOME AND KITCHEN II,1,13.208270848105016
2017-08-28,3022849,25,HOME AND KITCHEN II,2,13.11523685910048
2017-08-29,3024631,25,HOME AND KITCHEN II,1,12.951929836000348
2017-08-30,3026413,25,HOME AND KITCHEN II,2,12.844250624836091
2017-08-31,3028195,25,HOME AND KITCHEN II,2,12.696719852098566
2017-08-16,3001466,25,HOME APPLIANCES,0,0.10338473401951151
2017-08-17,3003248,25,HOME APPLIANCES,0,0.10936604188885737
2017-08-18,3005030,25,HOME APPLIANCES,0,0.11168053260071432
2017-08-19,3006812,25,HOME APPLIANCES,0,0.12414380006928659
2017-08-20,3008594,25,HOME APPLIANCES,0,0.11988973936291497
2017-08-21,3010376,25,HOME APPLIANCES,0,0.12429090431628989
2017-08-22,3012158,25,HOME APPLIANCES,0,0.12086299880743978
2017-08-23,3013940,25,HOME APPLIANCES,0,0.12263209641697684
2017-08-24,3015722,25,HOME APPLIANCES,0,0.12034788218922071
2017-08-25,3017504,25,HOME APPLIANCES,0,0.12096548179662803
2017-08-26,3019286,25,HOME APPLIANCES,0,0.11941451225471808
2017-08-27,3021068,25,HOME APPLIANCES,0,0.11945320015594177
2017-08-28,3022850,25,HOME APPLIANCES,0,0.11832069032895573
2017-08-29,3024632,25,HOME APPLIANCES,0,0.1180549022435406
2017-08-30,3026414,25,HOME APPLIANCES,0,0.11715539960884175
2017-08-31,3028196,25,HOME APPLIANCES,0,0.11672838488351725
2017-08-16,3001467,25,HOME CARE,12,78.99245341456827
2017-08-17,3003249,25,HOME CARE,4,96.79012842385856
2017-08-18,3005031,25,HOME CARE,5,113.3839478987939
2017-08-19,3006813,25,HOME CARE,4,117.36164566204783
2017-08-20,3008595,25,HOME CARE,4,106.6144483521183
2017-08-21,3010377,25,HOME CARE,4,89.94860755634886
2017-08-22,3012159,25,HOME CARE,4,80.42891957633222
2017-08-23,3013941,25,HOME CARE,4,85.5298038937494
2017-08-24,3015723,25,HOME CARE,1,101.55161988413977
2017-08-25,3017505,25,HOME CARE,4,116.49781532977414
2017-08-26,3019287,25,HOME CARE,3,119.19611688897987
2017-08-27,3021069,25,HOME CARE,3,107.74353031763951
2017-08-28,3022851,25,HOME CARE,3,90.90279641438906
2017-08-29,3024633,25,HOME CARE,1,81.43487147440072
2017-08-30,3026415,25,HOME CARE,1,86.44665955620229
2017-08-31,3028197,25,HOME CARE,0,102.05934988141564
2017-08-16,3001468,25,LADIESWEAR,0,0.0
2017-08-17,3003250,25,LADIESWEAR,0,0.0
2017-08-18,3005032,25,LADIESWEAR,0,0.0
2017-08-19,3006814,25,LADIESWEAR,0,0.0
2017-08-20,3008596,25,LADIESWEAR,0,0.0
2017-08-21,3010378,25,LADIESWEAR,0,0.0
2017-08-22,3012160,25,LADIESWEAR,0,0.0
2017-08-23,3013942,25,LADIESWEAR,0,0.0
2017-08-24,3015724,25,LADIESWEAR,0,0.0
2017-08-25,3017506,25,LADIESWEAR,0,0.0
2017-08-26,3019288,25,LADIESWEAR,0,0.0
2017-08-27,3021070,25,LADIESWEAR,0,0.0
2017-08-28,3022852,25,LADIESWEAR,0,0.0
2017-08-29,3024634,25,LADIESWEAR,0,0.0
2017-08-30,3026416,25,LADIESWEAR,0,0.0
2017-08-31,3028198,25,LADIESWEAR,0,0.0
2017-08-16,3001469,25,LAWN AND GARDEN,16,24.66111983627396
2017-08-17,3003251,25,LAWN AND GARDEN,0,22.65188400429833
2017-08-18,3005033,25,LAWN AND GARDEN,0,20.7538953654879
2017-08-19,3006815,25,LAWN AND GARDEN,0,27.092405876417867
2017-08-20,3008597,25,LAWN AND GARDEN,0,27.846723639638594
2017-08-21,3010379,25,LAWN AND GARDEN,0,21.991388559538017
2017-08-22,3012161,25,LAWN AND GARDEN,0,23.985762831802443
2017-08-23,3013943,25,LAWN AND GARDEN,9,28.97642377259901
2017-08-24,3015725,25,LAWN AND GARDEN,0,24.94438270492676
2017-08-25,3017507,25,LAWN AND GARDEN,0,21.73681451650945
2017-08-26,3019289,25,LAWN AND GARDEN,0,27.00128962442805
2017-08-27,3021071,25,LAWN AND GARDEN,0,27.890698290501494
2017-08-28,3022853,25,LAWN AND GARDEN,0,22.321374395616814
2017-08-29,3024635,25,LAWN AND GARDEN,0,23.749078849204533
2017-08-30,3026417,25,LAWN AND GARDEN,9,28.558698424982264
2017-08-31,3028199,25,LAWN AND GARDEN,0,25.09595571988146
2017-08-16,3001470,25,LINGERIE,5,4.876352084070271
2017-08-17,3003252,25,LINGERIE,0,4.7015651920445265
2017-08-18,3005034,25,LINGERIE,0,4.500398742020092
2017-08-19,3006816,25,LINGERIE,0,4.379853190351253
2017-08-20,3008598,25,LINGERIE,0,4.297579775837082
2017-08-21,3010380,25,LINGERIE,0,4.242702436546584
2017-08-22,3012162,25,LINGERIE,0,4.205510479627126
2017-08-23,3013944,25,LINGERIE,0,4.18000199374004
2017-08-24,3015726,25,LINGERIE,0,4.162171311309519
2017-08-25,3017508,25,LINGERIE,0,4.149392505628807
2017-08-26,3019290,25,LINGERIE,0,4.139937099601503
2017-08-27,3021072,25,LINGERIE,0,4.1326684130892115
2017-08-28,3022854,25,LINGERIE,0,4.126838782757259
2017-08-29,3024636,25,LINGERIE,0,4.121956449102589
2017-08-30,3026418,25,LINGERIE,0,4.117697964039602
2017-08-31,3028200,25,LINGERIE,0,4.113850584364045
2017-08-16,3001471,25,"LIQUOR,WINE,BEER",9,134.40599118869827
2017-08-17,3003253,25,"LIQUOR,WINE,BEER",3,213.1164046955509
2017-08-18,3005035,25,"LIQUOR,WINE,BEER",4,177.43990965110135
2017-08-19,3006817,25,"LIQUOR,WINE,BEER",6,251.8977034360559
2017-08-20,3008599,25,"LIQUOR,WINE,BEER",5,179.02883025648566
2017-08-21,3010381,25,"LIQUOR,WINE,BEER",3,242.831892198785
2017-08-22,3012163,25,"LIQUOR,WINE,BEER",6,202.27979486258346
2017-08-23,3013945,25,"LIQUOR,WINE,BEER",6,211.94664935873433
2017-08-24,3015727,25,"LIQUOR,WINE,BEER",2,234.4221166624969
2017-08-25,3017509,25,"LIQUOR,WINE,BEER",4,184.1812634872628
2017-08-26,3019291,25,"LIQUOR,WINE,BEER",4,251.45599246569924
2017-08-27,3021073,25,"LIQUOR,WINE,BEER",3,180.176304414277
2017-08-28,3022855,25,"LIQUOR,WINE,BEER",1,240.81916445155588
2017-08-29,3024637,25,"LIQUOR,WINE,BEER",2,202.21356766877574
2017-08-30,3026419,25,"LIQUOR,WINE,BEER",2,210.9020505091047
